"node_id","date","hour","pm25","datetime"
"001e0610f02f",2018-05-12,2,0.0671608391608392,2018-05-12 02:00:00
"001e0610f02f",2018-05-12,3,0.059951048951049,2018-05-12 03:00:00
"001e0610f02f",2018-05-12,4,0.0515454545454545,2018-05-12 04:00:00
"001e0610f02f",2018-05-12,5,0.102354166666667,2018-05-12 05:00:00
"001e0610f02f",2018-05-12,6,0.0864755244755245,2018-05-12 06:00:00
"001e0610f02f",2018-05-12,7,0.0713286713286713,2018-05-12 07:00:00
"001e0610f02f",2018-05-12,8,0.0703125,2018-05-12 08:00:00
"001e0610f02f",2018-05-12,9,0.0856433566433566,2018-05-12 09:00:00
"001e0610f02f",2018-05-12,10,0.0712797202797203,2018-05-12 10:00:00
"001e0610f02f",2018-05-12,11,0.071027972027972,2018-05-12 11:00:00
"001e0610f02f",2018-05-12,12,0.0771388888888889,2018-05-12 12:00:00
"001e0610f02f",2018-05-12,13,0.0794265734265734,2018-05-12 13:00:00
"001e0610f02f",2018-05-12,14,0.0751888111888112,2018-05-12 14:00:00
"001e0610f02f",2018-05-12,15,0.0827622377622378,2018-05-12 15:00:00
"001e0610f02f",2018-05-12,16,0.0933611111111111,2018-05-12 16:00:00
"001e0610f02f",2018-05-12,17,0.0976363636363636,2018-05-12 17:00:00
"001e0610f02f",2018-05-12,18,0.091993006993007,2018-05-12 18:00:00
"001e0610f02f",2018-05-12,19,0.0993541666666667,2018-05-12 19:00:00
"001e0610f02f",2018-05-12,20,0.0889440559440559,2018-05-12 20:00:00
"001e0610f02f",2018-05-12,21,0.0886153846153846,2018-05-12 21:00:00
"001e0610f02f",2018-05-12,22,0.081027972027972,2018-05-12 22:00:00
"001e0610f02f",2018-05-12,23,0.0756666666666667,2018-05-12 23:00:00
"001e0610f02f",2018-05-13,0,0.102928057553957,2018-05-13
"001e0610f02f",2018-05-13,1,0.101664335664336,2018-05-13 01:00:00
"001e0610f02f",2018-05-13,2,0.108861111111111,2018-05-13 02:00:00
"001e0610f02f",2018-05-13,3,0.0997902097902098,2018-05-13 03:00:00
"001e0610f02f",2018-05-13,4,0.101041958041958,2018-05-13 04:00:00
"001e0610f02f",2018-05-13,5,0.113958333333333,2018-05-13 05:00:00
"001e0610f02f",2018-05-13,6,0.0924825174825175,2018-05-13 06:00:00
"001e0610f02f",2018-05-13,7,0.140643356643357,2018-05-13 07:00:00
"001e0610f02f",2018-05-13,8,0.129251748251748,2018-05-13 08:00:00
"001e0610f02f",2018-05-13,9,0.0932569444444444,2018-05-13 09:00:00
"001e0610f02f",2018-05-13,10,0.104622377622378,2018-05-13 10:00:00
"001e0610f02f",2018-05-13,11,0.115643356643357,2018-05-13 11:00:00
"001e0610f02f",2018-05-13,12,0.0742797202797203,2018-05-13 12:00:00
"001e0610f02f",2018-05-13,13,0.0794097222222222,2018-05-13 13:00:00
"001e0610f02f",2018-05-13,14,0.406769230769231,2018-05-13 14:00:00
"001e0610f02f",2018-05-13,15,0.603461538461538,2018-05-13 15:00:00
"001e0610f02f",2018-05-13,16,0.310618055555556,2018-05-13 16:00:00
"001e0610f02f",2018-05-13,17,0.346664335664336,2018-05-13 17:00:00
"001e0610f02f",2018-05-13,18,0.27748951048951,2018-05-13 18:00:00
"001e0610f02f",2018-05-13,19,0.449167832167832,2018-05-13 19:00:00
"001e0610f02f",2018-05-13,20,0.271611111111111,2018-05-13 20:00:00
"001e0610f02f",2018-05-13,21,0.23065034965035,2018-05-13 21:00:00
"001e0610f02f",2018-05-13,22,0.600986013986014,2018-05-13 22:00:00
"001e0610f02f",2018-05-13,23,0.403412587412587,2018-05-13 23:00:00
"001e0610f02f",2018-05-14,0,0.276114285714286,2018-05-14
"001e0610f02f",2018-05-14,1,0.256559440559441,2018-05-14 01:00:00
"001e0610f02f",2018-05-14,2,0.209706293706294,2018-05-14 02:00:00
"001e0610f02f",2018-05-14,3,0.194715277777778,2018-05-14 03:00:00
"001e0610f02f",2018-05-14,4,0.226804195804196,2018-05-14 04:00:00
"001e0610f02f",2018-05-14,5,0.272034965034965,2018-05-14 05:00:00
"001e0610f02f",2018-05-14,6,0.343300699300699,2018-05-14 06:00:00
"001e0610f02f",2018-05-14,7,0.370361111111111,2018-05-14 07:00:00
"001e0610f02f",2018-05-14,8,0.695398601398601,2018-05-14 08:00:00
"001e0610f02f",2018-05-14,9,0.801090909090909,2018-05-14 09:00:00
"001e0610f02f",2018-05-14,10,0.450944055944056,2018-05-14 10:00:00
"001e0610f02f",2018-05-14,11,0.278243055555556,2018-05-14 11:00:00
"001e0610f02f",2018-05-14,12,0.312174825174825,2018-05-14 12:00:00
"001e0610f02f",2018-05-14,13,0.378762237762238,2018-05-14 13:00:00
"001e0610f02f",2018-05-14,14,0.370673611111111,2018-05-14 14:00:00
"001e0610f02f",2018-05-14,15,0.245888111888112,2018-05-14 15:00:00
"001e0610f02f",2018-05-14,16,0.278405594405594,2018-05-14 16:00:00
"001e0610f02f",2018-05-14,17,0.1509375,2018-05-14 17:00:00
"001e0610f02f",2018-05-14,18,0.162146853146853,2018-05-14 18:00:00
"001e0610f02f",2018-05-14,19,0.164461538461538,2018-05-14 19:00:00
"001e0610f02f",2018-05-14,20,0.192153846153846,2018-05-14 20:00:00
"001e0610f02f",2018-05-14,21,0.2476875,2018-05-14 21:00:00
"001e0610f02f",2018-05-14,22,0.258314685314685,2018-05-14 22:00:00
"001e0610f02f",2018-05-14,23,0.209741258741259,2018-05-14 23:00:00
"001e0610f02f",2018-05-15,0,0.596049295774648,2018-05-15
"001e0610f02f",2018-05-15,1,0.336377622377622,2018-05-15 01:00:00
"001e0610f02f",2018-05-15,2,0.215258741258741,2018-05-15 02:00:00
"001e0610f02f",2018-05-15,3,0.150840277777778,2018-05-15 03:00:00
"001e0610f02f",2018-05-15,4,0.111342657342657,2018-05-15 04:00:00
"001e0610f02f",2018-05-15,5,0.463167832167832,2018-05-15 05:00:00
"001e0610f02f",2018-05-15,6,0.211531468531469,2018-05-15 06:00:00
"001e0610f02f",2018-05-15,7,0.189576388888889,2018-05-15 07:00:00
"001e0610f02f",2018-05-15,8,0.25786013986014,2018-05-15 08:00:00
"001e0610f02f",2018-05-15,9,0.397979020979021,2018-05-15 09:00:00
"001e0610f02f",2018-05-15,10,0.461180555555556,2018-05-15 10:00:00
"001e0610f02f",2018-05-15,11,0.453370629370629,2018-05-15 11:00:00
"001e0610f02f",2018-05-15,12,0.674034965034965,2018-05-15 12:00:00
"001e0610f02f",2018-05-15,13,0.316006993006993,2018-05-15 13:00:00
"001e0610f02f",2018-05-15,14,0.114680555555556,2018-05-15 14:00:00
"001e0610f02f",2018-05-15,15,0.118475524475524,2018-05-15 15:00:00
"001e0610f02f",2018-05-15,16,0.128036764705882,2018-05-15 16:00:00
"001e0610f02f",2018-05-15,17,0.148685314685315,2018-05-15 17:00:00
"001e0610f02f",2018-05-15,18,0.167132867132867,2018-05-15 18:00:00
"001e0610f02f",2018-05-15,19,0.135486111111111,2018-05-15 19:00:00
"001e0610f02f",2018-05-15,20,0.211685314685315,2018-05-15 20:00:00
"001e0610f02f",2018-05-15,21,0.197944055944056,2018-05-15 21:00:00
"001e0610f02f",2018-05-15,22,0.141479166666667,2018-05-15 22:00:00
"001e0610f02f",2018-05-15,23,0.144811188811189,2018-05-15 23:00:00
"001e0610f02f",2018-05-16,0,0.161287769784173,2018-05-16
"001e0610f02f",2018-05-16,1,0.19327972027972,2018-05-16 01:00:00
"001e0610f02f",2018-05-16,2,0.142479166666667,2018-05-16 02:00:00
"001e0610f02f",2018-05-16,3,0.120230769230769,2018-05-16 03:00:00
"001e0610f02f",2018-05-16,4,0.0992167832167832,2018-05-16 04:00:00
"001e0610f02f",2018-05-16,5,0.1381875,2018-05-16 05:00:00
"001e0610f02f",2018-05-16,6,0.124951048951049,2018-05-16 06:00:00
"001e0610f02f",2018-05-16,7,0.124601398601399,2018-05-16 07:00:00
"001e0610f02f",2018-05-16,8,0.113243055555556,2018-05-16 08:00:00
"001e0610f02f",2018-05-16,9,0.120174825174825,2018-05-16 09:00:00
"001e0610f02f",2018-05-16,10,0.158818181818182,2018-05-16 10:00:00
"001e0610f02f",2018-05-16,11,0.19234965034965,2018-05-16 11:00:00
"001e0610f02f",2018-05-16,12,0.293173611111111,2018-05-16 12:00:00
"001e0610f02f",2018-05-16,13,0.408167832167832,2018-05-16 13:00:00
"001e0610f02f",2018-05-16,14,0.378111888111888,2018-05-16 14:00:00
"001e0610f02f",2018-05-16,15,0.265755244755245,2018-05-16 15:00:00
"001e0610f02f",2018-05-16,16,0.304444444444444,2018-05-16 16:00:00
"001e0610f02f",2018-05-16,17,0.355923076923077,2018-05-16 17:00:00
"001e0610f02f",2018-05-16,18,0.297181818181818,2018-05-16 18:00:00
"001e0610f02f",2018-05-16,19,0.32879020979021,2018-05-16 19:00:00
"001e0610f02f",2018-05-16,20,0.332265734265734,2018-05-16 20:00:00
"001e0610f02f",2018-05-16,21,0.380618055555556,2018-05-16 21:00:00
"001e0610f02f",2018-05-16,22,0.417853146853147,2018-05-16 22:00:00
"001e0610f02f",2018-05-16,23,0.415671328671329,2018-05-16 23:00:00
"001e0610f02f",2018-05-17,0,0.39778417266187,2018-05-17
"001e0610f02f",2018-05-17,1,0.335215277777778,2018-05-17 01:00:00
"001e0610f02f",2018-05-17,2,0.239587412587413,2018-05-17 02:00:00
"001e0610f02f",2018-05-17,3,0.163594405594406,2018-05-17 03:00:00
